Time (s),Waist Acceleration,Chest Acceleration,Left Ankle Acceleration,right Ankle Acceleration,EMG_magnitude_left,EMG_magnitude_right,left wrist Acceleration,right wrist Acceleration,left wrist electrodermal,right wrist electrodermal,left wrist Temperature,right wrist Temperature,VO2,Breath Frequency,Minute Ventilation,SpO2,Heart Rate,Energy expenditures (W/kg) ,Activity Code
459.0078122,9.892691097,10.13698846,12.61667218,12.68407652,0.18453231,0.203910295,10.0315358,10.0315358,0.440103296,0.853920071,28.96025116,29.01716678,11.0533722,25,18,99,81,2.210168496,2
460.0078122,9.891599174,10.12692182,12.58475275,12.65649024,0.186883901,0.204753685,10.03199117,10.03199117,0.440032883,0.85392033,28.96015489,29.01829917,11.0533722,25,18,99,81,2.210168496,2
461.0078122,9.890813185,10.1207818,12.53523244,12.61740102,0.18867684,0.206233829,10.0426465,10.0426465,0.43995619,0.853925865,28.96011964,29.01947627,11.0533722,25,18,99,81,2.210168496,2
462.0078122,9.890979097,10.11692989,12.47137455,12.57969981,0.190286714,0.208597418,10.05251187,10.05251187,0.439880379,0.853943694,28.96005927,29.02054002,11.10945501,25,18,99,81,2.210168496,2
463.0078122,9.891278487,10.11836358,12.422306,12.57961837,0.191818872,0.211521013,10.0543638,10.0543638,0.439815437,0.853955902,28.95999436,29.02160179,11.10945501,25,18,99,81,2.210168496,2
464.0078122,9.890687211,10.12680111,12.411194,12.62172162,0.192714788,0.214444028,10.05426453,10.05426453,0.439747633,0.853989036,28.95996223,29.02266025,11.16955573,25,18,99,81,2.210168496,2
465.0078122,9.889633708,10.1377166,12.43100159,12.66447519,0.192333118,0.216979179,10.06166016,10.06166016,0.439679522,0.854024334,28.96002287,29.02371408,11.16955573,25,18,99,81,2.210168496,2
466.0078122,9.889192128,10.14472958,12.46488648,12.67367123,0.190798578,0.219048186,10.07560846,10.07560846,0.439616006,0.854063927,28.96003145,29.02478388,11.23084287,25,19,99,81,2.210168496,2
467.0078122,9.889674994,10.14505943,12.5089338,12.66808816,0.188982208,0.220684045,10.08789957,10.08789957,0.439546372,0.854113814,28.96007312,29.02588392,11.23084287,25,19,99,81,2.210168496,2
468.0078122,9.890921378,10.14093845,12.5621792,12.69156658,0.187666303,0.221752361,10.09456492,10.09456492,0.439485122,0.854173038,28.9602133,29.02693067,11.29024631,26,19,99,81,2.210168496,2
469.0078122,9.892349865,10.13685485,12.60884646,12.7418298,0.186948827,0.221955475,10.096664,10.096664,0.439425769,0.854243647,28.96028017,29.0279853,11.29024631,26,19,99,81,2.210168496,2
470.0078122,9.893105961,10.1354735,12.63175673,12.77045279,0.186452552,0.221202877,10.09052831,10.09052831,0.43937624,0.854320228,28.96030508,29.02901909,11.29024631,26,19,99,81,2.210168496,2
471.0078122,9.893588187,10.13702463,12.63800503,12.75807968,0.185837605,0.219797984,10.06856247,10.06856247,0.439336993,0.854398639,28.96037775,29.03001497,11.34470887,26,19,99,81,2.210168496,2
472.0078122,9.89526109,10.13975305,12.64463202,12.73396135,0.184969916,0.218049845,10.037513,10.037513,0.439293212,0.854488548,28.96048808,29.0310582,11.34470887,26,19,99,81,2.210168496,2
473.0078122,9.898092702,10.14256297,12.65647175,12.73534141,0.183772287,0.215907473,10.02336272,10.02336272,0.439250863,0.854578034,28.9605572,29.03216845,11.39143757,26,19,99,80,2.210168496,2
474.0078122,9.900138474,10.15230265,12.68291271,12.78723084,0.182171726,0.213279849,10.04654536,10.04654536,0.43920111,0.854665962,28.96069396,29.0332083,11.39143757,26,19,99,80,2.210168496,2
475.0078122,9.900023892,10.17632961,12.72947182,12.88155325,0.180265878,0.210546264,10.09693287,10.09693287,0.439150304,0.854760574,28.96089656,29.03413173,11.42812762,26,19,99,80,2.210168496,2
476.0078122,9.898799507,10.2026062,12.76238763,12.95532938,0.178455964,0.208372069,10.14000862,10.14000862,0.439100814,0.854858491,28.96104389,29.03504938,11.42812762,26,19,99,80,2.210168496,2
477.0078122,9.898400911,10.20768711,12.73596365,12.94868192,0.177328773,0.20704147,10.1518887,10.1518887,0.439049897,0.854966987,28.96115616,29.03595923,11.45313673,26,19,99,80,2.210168496,2
478.0078122,9.898784194,10.18805951,12.651795,12.87341625,0.17732565,0.206260413,10.14239061,10.14239061,0.439001269,0.855076848,28.96124068,29.03692683,11.45313673,26,19,99,80,2.210168496,2
479.0078122,9.898056012,10.16221805,12.55503764,12.7860416,0.178420776,0.205622499,10.13324556,10.13324556,0.438958559,0.855182396,28.96139537,29.03797411,11.45313673,26,19,99,80,2.210168496,2
